WeatherCondition,PopulationDensity,UrbanActivities,EnergyConsumption,EnergyDistribution,EnergyStorageHealth,DemandResponse
9,270,0.5932594701753773,192,0.4032869841460677,0.9214140285175008,0.9833306993842341
6,465,0.18934772362985863,162,0.856882610833859,0.6282686240446038,0.80824560772924
9,883,0.36124279404101045,80,0.014803303963580094,0.6070811296554162,0.9920333063772364
2,158,0.8620177161300168,108,0.6245485496151851,0.10874103685700265,0.3797379857253602
1,280,0.42433813979627566,131,0.9074130977587378,0.079800972013372,0.07763149721380702
8,118,0.9156913500516376,103,0.1032223255322674,0.12946359681055108,0.24349065608862241
7,325,0.49793805339560626,91,0.9591645373979879,0.09554563986446474,0.9576135041237753
9,572,0.39883661483975574,72,0.9676781640351141,0.5763644350708403,0.37057802198119594
6,194,0.7503889270907016,158,0.9297889651561541,0.45261524962862254,0.12477363426823684
8,980,0.0731750987680021,135,0.46254609597192253,0.004992117897975157,0.5931048025806072
3,396,0.08947838298241739,114,0.38297000303229733,0.35106665281864935,0.500423617720232
3,692,0.6519737139229607,138,0.7059477365220372,0.12736415169686444,0.06246906543250885
0,274,0.48694071323924826,103,0.3186902179440917,0.9881194982436653,0.4529456468783659
7,321,0.7904152503192102,167,0.06834415309538955,0.46015755923175394,0.6328686920803938
2,714,0.9162708373435314,154,0.9014221633620312,0.4261266387715269,0.232687963332029
6,153,0.38836687767154754,60,0.6348560599317545,0.6441743318670474,0.12444073151356916
1,794,0.5964100265846463,112,0.20715449829126786,0.3570935035372277,0.8647967507816008
1,962,0.5006966277953099,71,0.01840856134828439,0.7155146279627288,0.6254480974126915
6,502,0.9816106556424329,166,0.7235159669313079,0.9047937838092042,0.15525684508106763
5,417,0.8310844073565952,107,0.8527999227643955,0.49889728658192467,0.6291080995841742
2,966,0.9117377082773536,69,0.4056475756483271,0.38292302145400703,0.7352558988565245
8,448,0.2543400875776042,193,0.08089821085314508,0.5218968437079384,0.5975280277372679
9,542,0.7725264231625943,142,0.6486212377003499,0.6035526953288071,0.11615681159480651
5,932,0.2654732249976489,99,0.2969290522348986,0.8477026050376995,0.12474474134708147
9,679,0.2087425334283899,139,0.14394672495027694,0.3944794513490457,0.04514487285719715
9,639,0.9442661596555508,153,0.5103965552062344,0.051431470900245135,0.23400401535981064
5,885,0.019304416717866646,176,0.4818437248922579,0.6307338234164975,0.05964908406877467
0,381,0.9653887036634297,162,0.5167704090773599,0.9868782291201708,0.805303487651054
3,459,0.1492618969888062,123,0.8239323235591991,0.8542367294246873,0.015405527916324768
9,922,0.8194380817932682,62,0.4845458824776856,0.7582559802528305,0.5810169597223146
5,730,0.2759225530681031,64,0.9005405797458631,0.17650198701515962,0.8098334080866816
5,991,0.3507023274307274,122,0.8418106196221657,0.7486192190078177,0.8948629911317041
4,745,0.21675771132198496,76,0.651115949283202,0.08147659857560419,0.40945505488305967
0,740,0.5855140424810796,185,0.05685185760530598,0.4939179716049006,0.6209242970766625
7,107,0.3480955475078741,137,0.8649443894628354,0.37089975049320745,0.9511671601772155
4,662,0.6573930394946632,85,0.905572029446741,0.9052863327219601,0.6716104513479015
4,590,0.015647317942065975,198,0.3750471345102928,0.15983574920420207,0.9010923678237917
6,440,0.06437488351503962,101,0.5261517596566083,0.7888850035542413,0.6842920092855953
3,571,0.09966115273124865,188,0.2810206706385272,0.04851190189417953,0.06799726894947433
5,892,0.41899368531023107,57,0.014716334007391918,0.7017547604723594,0.19688299999051218
3,786,0.8147961726599761,106,0.47945106131913084,0.29377820644805175,0.940451037323483
2,794,0.8881779103783827,159,0.12935897337763125,0.9759134228945322,0.844268925363236
6,803,0.24481074006090076,179,0.1833247102265826,0.6717434399593621,0.42272178572369523
7,348,0.574369724239014,113,0.4807108116222616,0.30890548121502304,0.16112566089994407
3,334,0.7683649926926005,60,0.8670383409800222,0.23552102423560706,0.15717041409296495
1,182,0.2888294299196087,183,0.8446326717542825,0.6393087768811639,0.9048620124808642
9,192,0.4090077367362732,145,0.9650684214300339,0.2727304448521174,0.1662078809193841
2,984,0.5239742026857139,125,0.4826806185234379,0.18680535245335061,0.38627996885345683
0,493,0.1348748464080477,113,0.5520089097144623,0.6476697057301933,0.9008043007880673
7,923,0.025982293725780314,150,0.8221162343100088,0.7242870446376547,0.033432870225019506
2,367,0.15280580931828325,142,0.6996734103996725,0.23802830676379583,0.6307411404499594
9,516,0.6268536212535334,93,0.18282210690233924,0.5358724663851586,0.35059558838688154
6,731,0.07361826153368167,191,0.39817475208995623,0.6636295493808568,0.10778331202502967
9,682,0.1896963648501283,132,0.9291592920764897,0.9419167115260269,0.5675239096122127
4,628,0.3378538856953037,182,0.14612714329278276,0.8034332938842297,0.48490118662501025
9,352,0.07787006430636634,148,0.2093563740264004,0.4208148502477037,0.09920153818931288
4,221,0.19169927116163443,74,0.400660041921058,0.8444073438001688,0.2672112672152951
6,991,0.9112697889835111,151,0.9398741327661035,0.44169398714766905,0.7403561856698501
8,109,0.01929913222698476,122,0.11381814161734671,0.13012665249225452,0.7558502375319367
4,898,0.6534319241743621,171,0.6729423666930614,0.34110045073051165,0.598682732028978
0,415,0.3844089309151849,120,0.1321225239120657,0.8047240106484157,0.11048717951551768
9,937,0.6726487394323711,166,0.5245010355837869,0.9558047768625114,0.8530918102366961
9,372,0.5886917203634046,131,0.5365635132401326,0.9835837545902004,0.17270398239088658
0,405,0.22349875435464428,179,0.04262610653419452,0.6390949922720419,0.7209383863826976
1,904,0.8472094875733885,165,0.9541177907715729,0.47834195737710505,0.04258426209383481
5,309,0.4919403826093567,59,0.8066226302358516,0.1620570641193424,0.33182984364865353
8,829,0.8225360189134717,179,0.302854201526256,0.10252430729720485,0.478361593983184
7,852,0.4060125361882192,109,0.13062429180973534,0.5185022056673291,0.027964047173821283
4,985,0.984685553915239,94,0.3456267130240487,0.7277790851215246,0.1715536210707188
0,563,0.7704893585012963,185,0.8942765462442336,0.3239220628754995,0.3189102529666029
6,811,0.9659502051125735,168,0.1326835968433,0.6746767278561449,0.9825073582566852
4,827,0.5143264789098588,56,0.349317098324776,0.5708103992409219,0.7794758435498879
5,816,0.4736911322907005,121,0.49430442466482905,0.9407488617160541,0.8406964717178594
6,515,0.7554538093252579,70,0.032884316786656376,0.2095569314969553,0.6675168890421217
2,315,0.8802912630134302,146,0.2680337126513016,0.5910584667279588,0.29239450847882476
9,179,0.964145795865558,96,0.5956338935677179,0.4137969066139209,0.7094479035238954
2,878,0.3245519060324997,50,0.32396458121585225,0.2615755497478808,0.6737409795549786
4,579,0.7987045738426389,189,0.8705254403532593,0.3572922947354824,0.6099511810860655
5,990,0.2106455976355367,177,0.9367654187192154,0.2945349549045958,0.2983215035648361
8,646,0.5455743467454452,143,0.44154286544972376,0.5276486053176869,0.2632143631238203
4,900,0.17984814840919916,181,0.5320204754162222,0.5580543054432108,0.3362992300467541
0,117,0.34739736175033886,83,0.6308082683110099,0.8655400673354157,0.312397049339488
3,264,0.9313583672064593,136,0.6645349660947898,0.7813058122993762,0.07783261605167158
4,624,0.14609069977308609,81,0.0632579444004846,0.30251522799383535,0.8022779810191986
9,301,0.6324008951351965,52,0.05367943026615951,0.9313252856354329,0.3692570698552743
9,840,0.5929542729274033,117,0.865587674247754,0.8683527732215615,0.706636813052062
4,445,0.12073835270898647,106,0.2198720467926888,0.6258629630079118,0.27992445733950266
6,465,0.32597904376881215,163,0.5841055029438083,0.018628532683122367,0.6020163138477447
3,547,0.5629815045152657,82,0.6246718145136085,0.20913661725969102,0.03467360178076717
0,612,0.18717860898849026,180,0.16446427740024072,0.7893192523870324,0.10603836113366949
4,418,0.8006236564128154,181,0.7615966267696498,0.4537607978687864,0.36452970855804845
6,316,0.9721565095347499,79,0.8659456182976709,0.1259505178943754,0.2687367801147973
9,133,0.21475939996247206,119,0.2853776813176979,0.4082596709578844,0.35340316770677993
9,970,0.18691196479057592,98,0.8778401809234372,0.21190312382000254,0.9306921555575726
5,365,0.45493507179744463,79,0.08103716876456457,0.8925673969153372,0.07390078192835292
4,739,0.7477652771400322,131,0.8004639262072368,0.8892584043106391,0.46273082495305506
3,823,0.2816006102352514,193,0.6401111609436934,0.38706218210866994,0.1982566240382393
1,874,0.019879908697280402,183,0.5831107893853174,0.13739350108707515,0.3558385182424436
3,923,0.541220628032894,73,0.23013274482494817,0.35883123379825344,0.6770348835314083
9,179,0.9566005677673076,164,0.3618418027799849,0.1287399649768376,0.9729391281124001
9,776,0.39127685540694557,141,0.9103043842702092,0.3040459948374088,0.694727706020382
2,512,0.4201345541831004,70,0.46574108642575074,0.7711815357190372,0.8848444303687394
9,351,0.9689017171140379,57,0.5943800843627953,0.2919464388640133,0.14725866569959878
0,111,0.6946076116267283,85,0.9358515327960218,0.5442019413069592,0.18139161442148966
7,500,0.7191719228421252,173,0.4664884403232421,0.11887337188628555,0.876768479792087
4,915,0.5627020053710676,58,0.38826923839340877,0.34762544216582414,0.6075223420383979
3,823,0.9746092108632416,89,0.8932021110481209,0.039637667244255215,0.7921193826920343
7,381,0.6888664844255561,178,0.910887954505611,0.5481682614645431,0.22285980809620465
6,211,0.8950327516051695,166,0.35463825930198856,0.34762318587393404,0.3485949749022247
1,822,0.6993788657332212,117,0.5919896825502069,0.8720039132290406,0.08103452769245945
0,477,0.735115824840396,52,0.963727772833238,0.39255260034527917,0.8955854491322576
3,850,0.2904109221422465,157,0.05547069513939629,0.5577751194810274,0.9563554246480406
7,367,0.303478698013819,171,0.03980241952058383,0.9766441276826388,0.8574638475433117
1,397,0.7829846495760292,58,0.5165805088689808,0.6427059311846971,0.43718031417131453
2,416,0.2967062891698996,53,0.29124014362658845,0.5004719947565762,0.3411347111427132
0,669,0.5627700708015316,55,0.5818498849341502,0.09812472976198794,0.46260077425921065
0,608,0.24935231090670196,122,0.7242953529335947,0.8209642908671217,0.6376175030072346
2,645,0.8169833808090694,75,0.06907433752097236,0.6423833387841211,0.43150734366032595
4,874,0.11050135122769,179,0.8823674758021949,0.10852431502912419,0.42162027819780246
2,464,0.8294466397616644,163,0.276887001236956,0.2456691507759704,0.43103909338177726
0,646,0.6027298005076018,134,0.3813474821801942,0.5376474614375327,0.7445771828141319
0,370,0.18690953482707728,135,0.33703675196405025,0.045062433310293915,0.78679087025201
7,573,0.5420353855061182,180,0.8398348580891988,0.7183100963849168,0.8705383222838033
9,838,0.28249883684734045,84,0.1706522001621008,0.2277938444551424,0.24298727402627063
1,636,0.3234673347304966,163,0.028673218311647264,0.4897105744117355,0.1575047567861746
2,333,0.35152804159688034,108,0.9718016117192292,0.2416434089620143,0.34512791597280046
1,158,0.06331924697232094,87,0.9806324752211041,0.4891869023749844,0.42044800353177036
2,350,0.9859616844014174,82,0.2576928298801858,0.18967900578328245,0.7018676586939647
6,946,0.031534628131224096,170,0.009352635104255325,0.5939205992861164,0.7579304338516347
0,185,0.6624968731842784,192,0.6459171021933336,0.9104067274350358,0.9841528668425304
9,862,0.37122764775743056,149,0.6484632827647695,0.807335946059112,0.3782226288028385
7,489,0.6460102909466989,191,0.9403567144657202,0.2415207639181467,0.4025198289854349
9,279,0.3562482530875838,94,0.29847051074256026,0.4981094856675976,0.542079974187274
9,818,0.6737506462588587,97,0.18950417789648744,0.42310841897800977,0.8203354778252082
9,955,0.7292355094683608,167,0.6163823471830578,0.9654751193888906,0.6609340088002897
1,248,0.6905526403996448,78,0.5636710655584294,0.7988211273366334,0.5726594249824188
2,682,0.11396198135815228,133,0.7177367937066162,0.10742866368197257,0.6481219629746756
8,220,0.6568932346546846,162,0.8851274032904455,0.1685524007134277,0.4644503919596463
6,864,0.2799875494540973,166,0.5597451874799895,0.7020283943327061,0.759053569062859
3,704,0.028801370569333518,92,0.15007525979379177,0.15985817563272653,0.07529571105390032
9,355,0.41483067188895395,68,0.5981289433616429,0.9504685495099645,0.5090239762545689
4,865,0.43354310280380104,57,0.374101567431258,0.9929468497598719,0.8065776510880917
1,963,0.4671741333524465,60,0.45273502860910353,0.778370866281161,0.3025190774898352
7,899,0.7048241653907162,57,0.959484390889166,0.026800239315407093,0.8434160407115612
3,408,0.3088438091424591,162,0.5549470542425377,0.4827267773499987,0.7828322401048179
8,158,0.3152805131039226,197,0.14964715887894242,0.4060795092998897,0.5806691462217529
4,168,0.060552256241260594,87,0.44315860712451605,0.7995356416540964,0.25214857850553163
8,545,0.686821215992296,184,0.22843050261616293,0.28700832790443165,0.8610742157159332
3,487,0.567826091399584,166,0.13548249433293003,0.38612604317367816,0.029968875667423456
9,185,0.34942511269378806,123,0.712234112335033,0.09350134560345424,0.5925132362146903
4,885,0.7051889789173547,121,0.6285690691389,0.3426360865510676,0.782564667175493
8,326,0.5373577492268772,155,0.49778886651776166,0.9738538451490661,0.4854028740549956
7,692,0.46924494587053966,167,0.42323829579084626,0.9421498540191555,0.1028561257423305
2,725,0.5113245436611265,69,0.3222177308208781,0.7502592061386751,0.8339815789661605
0,283,0.6363481252670565,60,0.08800871221850226,0.9072636555308552,0.9090880711144433
2,891,0.6600026045745995,193,0.29926964753019347,0.21117050685449623,0.5633096934766146
3,421,0.28895781914071716,91,0.8383946229617858,0.6218318685327593,0.7871546531018042
1,417,0.14074336339115323,139,0.783675394587312,0.49997223822491765,0.6107147867703917
0,665,0.15663418119051875,101,0.9723177239412414,0.4226900403678088,0.5732829497853347
6,498,0.6393908859030016,101,0.6560671121310386,0.3248351369597583,0.13077199871020218
7,808,0.872873285767126,186,0.5536397575683929,0.866319592006087,0.4367926130526213
6,998,0.4094962783455518,144,0.29604448324287,0.4845051889928417,0.6787937497027094
4,392,0.16952016032946238,184,0.07686024251356016,0.7240334894690263,0.4544830619014615
0,392,0.7566024982938546,51,0.6180183384861815,0.7059502438059806,0.617764543711161
6,584,0.8324894744194485,74,0.488162191675772,0.13607111704788588,0.894808683169439
6,998,0.8805824431209666,125,0.7590745133976107,0.04893569856292623,0.36622163167649857
8,546,0.6068314289137332,143,0.41185792841563607,0.839963173595025,0.8284866261335234
2,902,0.8607285593880847,143,0.98555135786437,0.49032003783788414,0.029045184016429526
8,791,0.015414958448407678,90,0.3976120548634339,0.8100855316765788,0.8526622753097275
0,991,0.10723580176952352,136,0.33307163491158076,0.297065247662215,0.1066772963342566
0,511,0.09257606705209875,130,0.8709863767505804,0.8618319712824487,0.32144072387221323
3,607,0.712604684254733,173,0.3955064230189351,0.8308204848763497,0.5134447109292908
8,833,0.06958178354357902,126,0.8708973191206802,0.38167142766069195,0.650035140801634
5,885,0.49636437246630705,87,0.027354285623850227,0.4116980617362219,0.9531119684978749
2,989,0.4727068986362891,91,0.6925933110655877,0.35089239945147344,0.30703036322885424
0,343,0.31070352355824093,127,0.0718528734990973,0.03482257321405491,0.08534875738878323
3,519,0.8704051699420998,113,0.14823246308495186,0.6876605912277295,0.4588356074625435
8,253,0.170433201879996,181,0.7000750198695912,0.2727325492544831,0.3452682007105985
2,915,0.35246278439923984,174,0.2897233412135247,0.8840137423625062,0.6001191197161106
8,523,0.7741715000229291,190,0.21043340127939947,0.897377147621526,0.9227825320256595
